DAY,MO,YR,HRS,OBS,TUVU,BLVU,OSPR,BAEA U,BAEA I,BAEA A,NOHA,SSHA,COHA,NOGO,RSHA,BWHA,SWHA,RTHA,RLHA,GOEA U,GOEA I,GOEA A,AMKE,MERL,PEFA,GYRF,MIKI,STKI,UNID ACCIPITER,UNID BUTEO,UNID EAGLE,UNID FALCON,UNID RAPTOR,RAPTORS,OBSERVERS
13,9,1956,9,1,0,0,4,0,0,0,1,11,0,0,0,54,0,0,0,0,1,0,1,0,0,0,,,,,,,,72,"Bihun Andy, Alex Nagy, "
14,9,1956,9,1,0,0,1,0,0,0,1,7,0,0,0,14,0,0,0,0,0,0,2,0,0,0,,,,,,,,25,"Broun_M, "
15,9,1956,4,1,0,0,8,0,0,0,0,18,0,0,0,344,0,0,0,0,0,0,2,0,0,0,,,,,,,,372,"Bihun_A, "
16,9,1956,4,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,5,"Bihun_A, "
17,9,1956,3,1,0,0,0,0,0,0,0,15,2,0,0,44,0,0,0,0,0,0,2,1,0,0,,,,,,,,64,"Broun_M, "
18,9,1956,9,1,0,0,51,0,3,6,6,80,4,0,0,1026,0,11,0,0,0,1,49,0,1,0,,,,,,,,1238,"Broun_M, "
19,9,1956,8,1,0,0,48,0,1,2,9,30,7,0,0,3030,0,7,0,0,0,0,0,0,2,0,,,,,,,,3136,"Broun_M, "
20,9,1956,9,1,0,0,24,0,0,1,3,95,3,0,0,710,0,5,0,0,0,0,23,0,0,0,,,,,,,,864,"Broun_M, Alex Nagy, "
21,9,1956,9,1,0,0,10,0,0,2,2,50,2,0,0,385,0,4,0,0,0,0,2,0,0,0,,,,,,,,457,"Broun_M, "
22,9,1956,9,1,0,0,4,1,0,0,3,35,1,1,0,350,0,0,0,0,0,0,0,0,0,0,,,,,,,,395,"can not read_, "
23,9,1956,9,1,0,0,11,0,0,0,1,60,1,0,1,297,0,4,0,0,0,0,5,0,0,0,,,,,,,,380,"Broun_M, "
24,9,1956,9,1,0,0,13,0,0,0,2,115,4,0,0,135,0,0,0,0,0,0,21,0,0,0,,,,,,,,292,"Alex Nagy, "
25,9,1956,9,1,0,0,10,0,0,1,3,51,2,0,0,25,0,10,0,0,0,1,6,0,0,0,,,,,,,,109,"Alex Nagy, "
26,9,1956,9,1,0,0,0,0,0,0,3,8,0,0,0,2,0,4,0,0,0,0,1,0,0,0,,,,,,,,18,"Alex Nagy, Broun_M, "
27,9,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
28,9,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
29,9,1956,9,1,0,0,5,0,0,0,2,70,3,0,0,1,0,14,0,0,0,0,2,0,0,0,,,,,,,,100,"Palmer_D, "
1,10,1956,9,1,0,0,2,0,0,0,2,165,7,0,1,1,0,12,0,0,0,1,12,0,1,0,,,,,,,,209,"Broun_M, Alex Nagy, "
2,10,1956,9,1,0,0,4,0,0,0,2,62,1,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,72,"D_Howard, "
3,10,1956,9,1,0,0,0,0,0,0,1,81,1,0,3,0,0,5,0,0,1,0,3,0,0,0,,,,,,,,95,"Alex Nagy, "
4,10,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
5,10,1956,9,1,0,0,0,0,0,0,2,22,3,0,2,0,0,23,0,0,0,0,3,1,2,0,,,,,,,,62,"Broun_M, "
6,10,1956,9,1,0,0,2,0,0,0,2,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,27,"Driykwater_H, "
7,10,1956,9,1,0,0,0,0,0,0,1,118,5,0,0,0,0,13,0,0,0,0,0,0,1,0,,,,,,,,138,"Broun_M, Alex Nagy, Mahler_G, "
8,10,1956,9,1,0,0,2,0,0,0,0,135,1,0,1,1,0,3,0,0,0,0,1,0,1,0,,,,,,,,146,"Alex Nagy, "
9,10,1956,9,1,0,0,1,0,0,0,3,200,10,0,6,0,0,33,0,0,2,1,9,1,1,0,,,,,,,,267,"Alex Nagy, "
10,10,1956,9,1,0,0,0,0,0,0,0,30,3,0,4,0,0,15,0,0,0,2,2,0,0,0,,,,,,,,56,"Alex Nagy, "
11,10,1956,9,1,0,0,0,0,0,0,1,46,1,0,5,0,0,18,0,0,0,0,0,0,0,0,,,,,,,,71,"Broun_M, "
12,10,1956,9,1,0,0,2,0,0,0,7,150,20,0,20,0,0,40,0,0,1,0,1,1,0,0,,,,,,,,248,"Alex Nagy, "
13,10,1956,9,1,0,0,3,0,0,0,1,60,2,0,2,0,0,15,0,0,0,0,0,0,0,0,,,,,,,,83,"Driykwater_H, "
14,10,1956,9,1,0,0,2,0,0,0,2,55,1,0,2,0,0,6,1,0,0,0,2,1,0,0,,,,,,,,72,"Palmer_D, "
15,10,1956,9,1,0,0,1,0,0,0,5,20,1,0,1,0,0,4,0,0,0,0,3,0,0,0,,,,,,,,37,"Alex Nagy, "
16,10,1956,9,1,0,0,0,0,1,0,1,20,0,0,0,0,0,9,0,0,0,0,3,2,0,0,,,,,,,,42,"Alex Nagy, "
17,10,1956,9,1,0,0,0,0,0,0,1,12,2,0,3,0,0,10,0,0,0,0,1,0,0,0,,,,,,,,29,"Broun_M, Broun_I, "
18,10,1956,9,1,0,0,0,0,0,0,1,30,1,0,5,0,0,15,0,0,0,2,7,0,0,0,,,,,,,,61,"Krast_J, Bell_J, "
19,10,1956,9,1,0,0,0,0,0,0,2,8,2,0,8,0,0,13,0,0,0,0,1,0,1,0,,,,,,,,36,"Alex Nagy, "
20,10,1956,9,1,0,0,1,0,0,0,6,18,7,0,8,0,0,48,0,0,0,0,0,0,2,0,,,,,,,,94,"Alex Nagy, "
21,10,1956,9,1,0,0,0,0,0,0,2,9,1,0,6,0,0,25,0,0,0,0,3,0,0,0,,,,,,,,46,"Alex Nagy, Broun_M, "
22,10,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
23,10,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
24,10,1956,9,1,0,0,1,0,0,0,8,26,6,0,110,0,0,261,1,0,2,2,2,0,1,0,,,,,,,,424,"Broun_M, "
25,10,1956,9,1,0,0,0,0,0,0,0,0,0,0,12,0,0,42,0,0,0,1,0,0,0,0,,,,,,,,55,"Alex Nagy, "
26,10,1956,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,,,,,,,,11,
27,10,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
28,10,1956,9,1,0,0,0,0,0,0,3,8,4,0,0,0,0,25,0,0,0,0,0,2,0,0,,,,,,,,46,"?Axtel, "
29,10,1956,9,1,0,0,0,0,0,0,1,2,0,0,8,0,0,13,0,0,0,0,0,0,0,0,,,,,,,,24,"Broun_M, "
30,10,1956,9,1,0,0,0,0,0,0,2,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,,,,,,,,26,"Broun_M, "
3,11,1956,8,1,0,0,0,0,0,0,0,3,0,0,5,0,0,21,0,0,0,0,0,0,0,0,,,,,,,,29,"Broun_M, "
4,11,1956,8,1,0,0,0,0,0,0,4,3,0,0,19,0,0,93,0,0,1,1,0,0,0,0,,,,,,,,121,"Broun_M, "
5,11,1956,8,1,0,0,0,0,0,0,3,3,1,0,4,0,0,24,0,0,0,1,0,0,0,0,,,,,,,,36,"Broun_M, Alex Nagy, "
6,11,1956,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,,,,,,,,48,"Broun_M, "
8,11,1956,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,,,,,10,"Alex Nagy, "
9,11,1956,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,77,0,0,0,3,0,0,0,0,,,,,,,,82,"Broun_M, "
10,11,1956,8,1,0,0,0,0,1,0,3,3,1,1,12,0,0,143,2,0,0,2,0,0,0,0,,,,,,,,168,"Axtel_H, Driykwater_H, Price, "
11,11,1956,8,1,0,0,0,0,0,0,1,0,0,1,2,0,0,33,1,0,0,2,0,0,0,0,,,,,,,,41,"Palmer_D, Axtel_H, "
12,11,1956,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,4,"Broun_M, Axtel_H, "
13,11,1956,8,1,0,0,0,0,0,2,2,1,3,0,4,0,0,62,0,0,3,2,0,0,0,0,,,,,,,,79,"Broun_M, Alex Nagy, "
14,11,1956,8,1,0,0,0,0,0,0,1,0,0,2,5,0,0,28,0,0,0,1,0,0,0,0,,,,,,,,37,"Alex Nagy, "
15,11,1956,4,1,1,0,0,0,0,0,2,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,,,,,,,,44,"Broun_M, "
16,11,1956,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,3,"Fenniger, "
17,11,1956,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,,,,,,,,7,"Driykwater_H, "
18,11,1956,8,1,0,0,0,0,0,1,4,1,2,1,17,0,0,135,4,0,0,2,0,0,0,0,,,,,,,,167,"Alex Nagy, Broun_M, "
19,11,1956,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1,"Broun_M, "
20,11,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
21,11,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
22,11,1956,8,2,0,0,0,0,0,0,2,1,2,0,0,0,0,14,1,0,0,3,0,0,1,0,,,,,,,,24,"Broun_M, Alex Nagy, "
23,11,1956,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,,,,,,,,7,"Sheffield_B, Sheffield_N, "
1,12,1956,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,2,
3,12,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
4,12,1956,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,,,,,,,7,
6,8,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
16,8,1957,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2,
17,8,1957,4,1,0,0,0,0,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,8,"Various, "
18,8,1957,4,1,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,,,,,,,,8,"Mears_F, "
26,8,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
27,8,1957,3,1,0,0,7,0,0,2,1,3,1,0,0,1,0,1,0,0,0,0,6,0,0,0,,,,,,,,22,"Broun_M, "
28,8,1957,8,1,0,0,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,14,"Broun_M, "
29,8,1957,3,1,0,0,1,0,0,2,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,,,,,,,,13,"Alex Nagy, "
30,8,1957,8,1,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,,,,,,,,11,"Broun_M, "
31,8,1957,8,1,0,0,10,0,0,8,5,1,0,0,0,30,0,0,0,0,0,0,6,0,0,0,,,,,,,,62,"Miller_B, "
1,9,1957,9,1,0,0,0,0,0,1,3,10,0,0,0,97,0,0,0,0,0,0,5,0,0,0,,,,,,,,116,"Miller_B, Mears_F, "
2,9,1957,7,1,0,0,4,0,0,3,2,7,0,0,0,40,0,2,0,0,0,1,1,0,0,0,,,,,,,,62,"Broun_M, "
3,9,1957,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,"Broun_M, "
4,9,1957,11,1,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,,,,,,,,9,"Broun_M, "
5,9,1957,9,1,0,0,3,0,0,3,2,10,3,0,0,28,0,0,0,0,0,0,0,0,1,0,,,,,,,,53,"Broun_M, "
6,9,1957,2,1,0,0,4,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,19,"Broun_M, "
7,9,1957,9,1,0,0,13,0,0,1,6,28,1,0,0,60,0,0,0,0,0,0,0,0,0,0,,,,,,,,109,"Bihun_A, "
8,9,1957,9,1,0,0,16,0,0,0,3,5,1,0,0,317,0,0,0,0,0,0,5,0,0,0,,,,,,,,347,"Bihun_A, "
9,9,1957,8,1,0,0,33,0,1,0,7,5,0,0,0,1121,0,0,0,0,0,0,4,0,0,0,,,,,,,,1171,"Alex Nagy, "
10,9,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
11,9,1957,9,1,0,0,9,0,0,2,6,18,0,0,0,283,0,0,0,0,0,0,1,0,0,0,,,,,,,,319,"Alex Nagy, "
12,9,1957,4,1,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,"Cockoft_R, "
13,9,1957,9,1,0,0,12,0,0,0,10,40,3,0,0,1300,0,0,0,0,0,0,5,0,0,0,,,,,,,,1370,"Broun_M, Alex Nagy, "
14,9,1957,9,1,0,0,1,0,0,0,2,35,0,0,0,95,0,0,0,0,0,0,0,0,0,0,,,,,,,,133,"Bihun_A, "
15,9,1957,4,1,0,0,34,0,0,2,12,85,2,0,0,540,0,0,0,0,0,0,4,0,1,0,,,,,,,,680,"Bihun_A, "
16,9,1957,9,1,0,0,9,0,0,0,4,54,1,0,0,167,0,0,0,0,0,0,4,0,0,0,,,,,,,,239,"Broun_M, "
17,9,1957,8,1,0,0,27,0,1,1,11,90,3,0,0,2325,0,0,0,0,0,0,23,0,0,0,,,,,,,,2486,"Alex Nagy, Palmer_D, "
18,9,1957,8,1,0,0,6,0,0,0,5,32,3,0,0,1050,0,0,0,0,0,0,5,1,0,0,,,,,,,,1104,"Broun_M, "
19,9,1957,9,1,0,0,3,0,0,1,3,15,3,1,2,1135,0,3,0,0,0,1,3,0,0,0,,,,,,,,1170,"Broun_M, "
20,9,1957,9,1,0,0,11,0,0,0,3,14,1,0,1,9,0,1,0,0,0,0,0,0,0,0,,,,,,,,40,"Broun_M, "
22,9,1957,9,1,0,0,40,0,0,1,5,25,2,0,1,20,0,2,0,0,0,0,10,0,1,0,,,,,,,,111,"Bieber_B, Listman_W, Miller_B, "
23,9,1957,9,1,0,0,8,0,0,0,0,37,0,0,0,2,0,0,0,0,0,0,3,0,1,0,,,,,,,,51,"Hansen_T, "
24,9,1957,9,1,0,0,4,0,1,1,3,90,7,0,1,170,0,7,0,0,0,2,20,0,1,0,,,,,,,,309,"Alex Nagy, "
25,9,1957,9,1,0,0,17,0,0,2,3,75,1,0,1,43,0,14,0,0,0,0,4,1,0,0,,,,,,,,161,"Broun_M, "
26,9,1957,9,1,0,0,13,0,0,1,2,160,7,0,0,34,0,32,0,0,0,0,9,0,0,0,,,,,,,,261,"Alex Nagy, "
27,9,1957,9,1,0,0,4,0,0,0,5,90,16,0,2,8,0,63,0,0,1,0,5,0,0,0,,,,,,,,194,"Broun_M, Palmer_D, Driykwater_H, "
28,9,1957,4,1,0,0,0,0,0,0,1,20,7,0,5,2,0,29,0,0,0,0,0,0,0,0,,,,,,,,64,"Broun_M, "
29,9,1957,9,1,0,0,2,0,0,0,0,27,2,0,2,5,0,15,0,0,0,0,3,1,0,0,,,,,,,,62,"Driykwater_H, "
30,9,1957,9,1,0,0,3,0,0,0,4,20,0,0,0,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,40,"Alex Nagy, "
1,10,1957,9,1,0,0,0,0,0,0,0,45,2,1,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,51,"Alex Nagy, "
2,10,1957,9,1,0,0,18,0,0,0,9,700,21,1,4,4,0,36,0,0,1,0,18,5,3,0,,,,,,,,820,"Alex Nagy, "
3,10,1957,9,1,0,0,3,0,0,0,3,170,20,0,5,0,0,113,0,0,0,1,5,1,0,0,,,,,,,,321,"Broun_M, Hansen_T, "
4,10,1957,9,1,55,0,2,0,0,0,0,19,3,0,1,0,0,30,0,0,0,1,1,2,0,0,,,,,,,,116,"Broun_M, Alex Nagy, "
5,10,1957,4,1,0,0,0,0,0,0,3,12,0,0,2,0,0,15,0,0,0,0,2,1,0,0,,,,,,,,35,"Broun_M, "
9,10,1957,9,1,25,0,0,0,0,0,1,78,4,0,2,0,0,30,0,0,1,0,7,0,2,0,,,,,,,,153,"Alex Nagy, "
10,10,1957,9,1,0,0,1,0,0,0,0,200,17,1,8,0,0,80,0,0,0,0,6,2,1,0,,,,,,,,322,"Broun_M, "
11,10,1957,9,1,5,0,0,0,0,0,4,66,11,3,5,0,0,97,0,0,0,1,2,0,0,0,,,,,,,,194,"Broun_M, "
12,10,1957,9,1,0,0,0,0,0,0,0,18,8,0,3,0,0,18,0,0,0,0,0,1,0,0,,,,,,,,50,"Broun_M, "
13,10,1957,9,1,0,0,0,0,0,0,4,38,2,1,5,0,0,31,0,0,0,0,0,1,0,0,,,,,,,,84,"Driykwater_H, "
14,10,1957,9,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,6,"Alex Nagy, "
15,10,1957,9,1,71,0,0,0,0,0,0,10,0,0,1,0,0,7,0,0,0,0,1,0,0,0,,,,,,,,90,"Alex Nagy, "
16,10,1957,9,1,0,0,0,0,0,0,3,42,1,0,8,0,0,36,0,0,0,1,0,0,0,0,,,,,,,,99,"Alex Nagy, "
17,10,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
18,10,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
19,10,1957,9,1,2,0,0,0,0,0,2,42,7,3,13,0,0,149,0,0,0,0,1,1,0,0,,,,,,,,222,"Broun_M, "
20,10,1957,9,1,6,0,1,0,0,0,3,80,11,2,16,0,0,247,0,0,1,0,0,1,0,0,,,,,,,,368,"Broun_M, "
21,10,1957,9,1,55,0,1,0,0,0,1,9,0,0,4,0,0,84,0,0,0,0,0,0,0,0,,,,,,,,161,"Broun_M, Alex Nagy, "
22,10,1957,9,1,0,0,0,0,0,0,2,19,0,0,2,0,0,21,0,0,1,0,0,0,0,0,,,,,,,,48,"Alex Nagy, "
23,10,1957,9,1,0,0,0,0,0,0,3,13,1,0,5,0,0,17,0,0,0,0,0,1,1,0,,,,,,,,51,"Alex Nagy, "
24,10,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
25,10,1957,9,1,0,0,0,0,0,0,2,11,0,1,25,0,0,301,1,0,0,0,1,0,1,0,,,,,,,,347,"Broun_M, "
26,10,1957,9,1,0,0,0,0,0,0,1,12,2,0,27,0,0,134,0,0,0,0,0,1,0,0,,,,,,,,193,"Driykwater_H, Axtel_H, "
27,10,1957,9,1,0,0,0,0,0,0,4,9,2,2,26,0,0,57,0,0,0,0,0,0,0,0,,,,,,,,100,"Axtel_H, "
28,10,1957,9,1,1,0,0,0,0,0,1,5,1,4,2,0,0,160,0,0,0,3,0,0,0,0,,,,,,,,177,"Broun_M, "
29,10,1957,9,1,1,0,0,0,0,0,4,10,4,5,7,0,0,177,1,0,0,1,0,0,0,0,,,,,,,,210,"Broun_M, "
30,10,1957,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,26,1,0,1,0,0,0,0,0,,,,,,,,32,"Alex Nagy, "
31,10,1957,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,8,"Alex Nagy, "
1,11,1957,8,1,0,0,0,0,0,0,1,0,1,1,4,0,0,28,1,0,0,0,0,0,0,0,,,,,,,,36,"Broun_M, "
2,11,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"Broun_M, "
3,11,1957,8,1,0,0,0,0,0,0,2,4,1,3,3,0,0,71,0,0,0,2,0,1,0,0,,,,,,,,87,"Broun_M, "
4,11,1957,8,1,0,0,0,0,0,0,3,2,1,7,1,0,0,60,2,0,0,0,0,0,0,0,,,,,,,,76,"Broun_M, "
5,11,1957,4,1,0,0,0,0,0,0,3,5,3,3,2,0,0,37,0,0,0,0,0,0,0,0,,,,,,,,53,"Broun_M, "
6,11,1957,7,1,0,0,0,0,0,0,1,3,4,12,2,0,0,149,0,0,1,0,0,0,0,0,,,,,,,,173,"Broun_M, Alex Nagy, "
7,11,1957,8,1,0,0,0,0,0,0,2,1,0,0,2,0,0,25,0,0,0,0,0,0,0,0,,,,,,,,33,"Alex Nagy, "
8,11,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
9,11,1957,8,1,0,0,0,0,0,0,0,3,2,4,2,0,0,50,0,0,3,0,0,0,0,0,,,,,,,,64,"Broun_M, "
10,11,1957,8,1,0,0,0,0,0,0,4,5,0,7,8,0,0,112,0,0,1,6,0,0,0,0,,,,,,,,143,"Driykwater_H, Prince_C, "
11,11,1957,8,1,0,0,0,0,0,0,0,1,2,2,2,0,0,9,1,0,0,2,0,0,0,0,,,,,,,,19,"Alex Nagy, "
12,11,1957,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,3,"Alex Nagy, "
13,11,1957,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,5,"Miller_C, "
14,11,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
15,11,1957,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,"Broun_M, "
16,11,1957,5,2,1,0,0,0,0,0,4,0,1,0,0,0,0,21,0,0,0,1,0,0,0,0,,,,,,,,28,"Prince_C, Miller_J, "
17,11,1957,5,1,0,0,0,0,0,0,3,6,0,2,1,0,0,22,0,0,0,0,0,0,0,0,,,,,,,,34,"Broun_M, "
18,11,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
19,11,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
20,11,1957,3,1,0,0,0,0,0,0,0,0,1,2,1,0,0,30,0,0,1,0,0,0,0,0,,,,,,,,35,"Broun_M, "
21,11,1957,3,1,0,0,0,0,0,1,0,1,1,1,1,0,0,13,0,0,0,0,0,0,0,0,,,,,,,,18,"Broun_M, "
22,11,1957,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,2,"Alex Nagy, "
24,11,1957,2,1,0,0,0,0,0,0,3,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,,,,,,,,21,"Broun_M, "
25,11,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
27,11,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
28,11,1957,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,"Mears_F, "
29,11,1957,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2,"Broun_M, "
1,12,1957,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,,,,,7,
2,12,1957,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,9,0,0,0,0,0,0,1,0,,,,,,,,13,
3,12,1957,8,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,
4,12,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
5,12,1957,4,1,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,,,,,,,,20,
10,12,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
11,12,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
12,12,1957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,1,
20,8,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"Broun_M, "
21,8,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"Broun_M, "
22,8,1958,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,,,,,,,,6,"Hansen_T, "
23,8,1958,8,1,0,0,0,0,0,0,0,0,1,0,0,25,0,2,0,0,0,0,0,0,0,0,,,,,,,,28,"Miller_B, Alderman_J, "
24,8,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
25,8,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
26,8,1958,2,1,0,0,10,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,14,
29,8,1958,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,"Broun_M, "
30,8,1958,8,1,0,0,6,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,1,0,1,0,,,,,,,,26,"Miller_B, Alderman_J, "
31,8,1958,8,1,0,0,4,0,0,1,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,,,,,,,,25,"Miller_J, "
1,9,1958,9,1,0,0,8,0,0,3,0,2,0,0,0,12,0,1,0,0,0,0,6,0,1,0,,,,,,,,33,"Broun_M, "
2,9,1958,9,1,0,0,3,0,0,3,1,1,0,0,0,16,0,0,0,0,0,0,3,0,0,0,,,,,,,,27,"Alex Nagy, "
3,9,1958,9,1,0,0,8,0,0,1,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,24,"Rigby_T, Welker_B, "
4,9,1958,9,1,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,15,"Oliver_R, "
5,9,1958,9,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,5,"Curry_N, Poole_B, "
